0,0,-0.0026379,-0.0025666,-0.0014752,-0.0022075,-0.0020523,-0.0020607,-0.0020343,-0.0021471,-0.002203,-0.0023098,-0.0024753,-0.0026517,-0.0029698,-0.0034204,-0.0040258,-0.0047422,-0.0056706,-0.0070494,-0.0085303,-0.010516,-0.012753,-0.015414,-0.018405,-0.021853,-0.025642,-0.029834,-0.034388,-0.039172,-0.044606,-0.050343,-0.056181,-0.062353,-0.06896,-0.07594,-0.083084,-0.090696,-0.098828,-0.10707,-0.11555,-0.12439,-0.13356,-0.14307,-0.15287,-0.16309,-0.17363,-0.18448,-0.19563,-0.20712,-0.2189,-0.23098,-0.24339,-0.25614,-0.2692,-0.28258,-0.29624,-0.31024,-0.32459,-0.33913,-0.35411,-0.36927,-0.38483,-0.40074,-0.41681,-0.43332,-0.45002,-0.46712,-0.48445,-0.50202,-0.52002,-0.53825,-0.55676,-0.57555,-0.59457,-0.61393,-0.63355,-0.65355,-0.67382,-0.69415,-0.71492,-0.73594,-0.75712,-0.77879,-0.80049,-0.82255,-0.84492,-0.8675,-0.89027,-0.91339,-0.93671,-0.96021,-0.98413,-1.0081,-1.0325,-1.057,-1.0817,-1.1067,-1.1321,-1.1586,-1.1876,-1.2197,-1.2541,-1.289,-1.3216,-1.3528,-1.3822,-1.41,-1.4366,-1.4621,-1.4867,-1.5106,-1.5339,-1.5568,-1.5794,-1.6016,-1.6237,-1.6455,-1.667,-1.6882,-1.7092,-1.7299,-1.7505,-1.7707,-1.7906,-1.8102,-1.8295,-1.8486,-1.8673,-1.8858,-1.9041,-1.9221,-1.9396,-1.9569,-1.974,-1.9908,-2.0071,-2.0232,-2.039,-2.0547,-2.07,-2.0849,-2.0997,-2.1141,-2.1281,-2.1417,-2.1551,-2.1682,-2.181,-2.1933,-2.2054,-2.2172,-2.2287,-2.2398,-2.2506,-2.2611,-2.2713,-2.2812,-2.2906,-2.2999,-2.3089,-2.3175,-2.3257,-2.3336,-2.3411,-2.3484,-2.3553,-2.3617,-2.3679,-2.3738,-2.3794,-2.3846,-2.3895,-2.394,-2.3981,-2.402,-2.4054,-2.4085,-2.4114,-2.4138,-2.4159,-2.4177,-2.4192,-2.4202,-2.4204,-2.4211,-2.4219,-2.4224,-2.423,-2.4236,-2.4242,-2.4247,-2.4252,-2.4258,-2.4264
1.2886,1.2886,1.2897,1.2903,1.2894,1.2877,1.2854,1.2821,1.278,1.2726,1.2657,1.2575,1.2475,1.2352,1.221,1.2047,1.1862,1.1657,1.143,1.1182,1.0913,1.0626,1.0322,1.0008,0.96866,0.93591,0.90265,0.86925,0.83566,0.80205,0.76817,0.73407,0.70074,0.66756,0.63432,0.60114,0.56808,0.5351,0.50206,0.46888,0.43612,0.40335,0.37087,0.3385,0.3062,0.27399,0.24176,0.20951,0.17755,0.14576,0.11411,0.082553,0.051119,0.019865,-0.011259,-0.042288,-0.073133,-0.10378,-0.13439,-0.16484,-0.19505,-0.22509,-0.25499,-0.28485,-0.31457,-0.34406,-0.37333,-0.40248,-0.43157,-0.4603,-0.48891,-0.51735,-0.5457,-0.57375,-0.60165,-0.62934,-0.65681,-0.68397,-0.71124,-0.73813,-0.76473,-0.79126,-0.81738,-0.84341,-0.86931,-0.89496,-0.92027,-0.94543,-0.9703,-0.99493,-1.0194,-1.0436,-1.0675,-1.0912,-1.1147,-1.1379,-1.1609,-1.1837,-1.2065,-1.2289,-1.2539,-1.2813,-1.3111,-1.3417,-1.3713,-1.3996,-1.427,-1.4538,-1.4799,-1.5056,-1.5307,-1.5559,-1.5807,-1.6056,-1.6306,-1.6559,-1.6815,-1.7074,-1.7333,-1.7595,-1.7859,-1.8127,-1.8396,-1.8667,-1.894,-1.9215,-1.9491,-1.9769,-2.005,-2.0333,-2.0618,-2.0904,-2.1192,-2.1482,-2.1773,-2.2067,-2.2361,-2.2658,-2.2957,-2.3257,-2.3558,-2.3862,-2.4167,-2.4473,-2.4781,-2.509,-2.54,-2.5711,-2.6024,-2.6338,-2.6654,-2.697,-2.7288,-2.7607,-2.7927,-2.8248,-2.857,-2.8893,-2.9218,-2.9546,-2.9873,-3.02,-3.0528,-3.0856,-3.1186,-3.1517,-3.1847,-3.218,-3.2513,-3.2846,-3.3179,-3.3513,-3.3848,-3.4183,-3.4518,-3.4854,-3.519,-3.5527,-3.5863,-3.6201,-3.6538,-3.6876,-3.7212,-3.7549,-3.7896,-3.8283,-3.8699,-3.9139,-3.9594,-4.0063,-4.0541,-4.1031,-4.1527,-4.2026,-4.2526
